roaster_name,title,price,weight_label,weight_grams,price_per_oz,origin_country,origin_region,producer_or_farm,variety,process,elevation,tasting_notes,watchlist_match,watchlist_tier,watchlist_credential_type,watchlist_credential_detail,watchlist_notes,product_url
Moonwake Coffee,James Fernandez Sudan Rume Washed - La Laja - Colombia,27.00,227g / 8oz,295,2.59,Colombia,Cauca,James Arnez Fernandez Vivas (La Laja),Sudan Rume,Washed,1750m,"lavender, apricot, yellow peach, kiwi",,,,,,https://moonwakecoffeeroasters.com/products/james-fernandez-sudan-rume-washed-la-laja-colombia
Moonwake Coffee,Kenya Peaberry - Marimira - Kenya,26.00,284g / 10oz,295,2.50,Kenya,Murang’a,Marimira Coffee Factory,"SL-28, K7, Ruiru 11, Batian",Washed,1400-1600m,"candied grapefruit, blood orange, pomegranate",Rumukia FCS,Kenya Elite,Kenya Quality Leader,One of Kenya's best-known societies for quality; household names among specialty roasters,700+ farmers per factory; now experimenting with anaerobic (rare for Kenya),https://moonwakecoffeeroasters.com/products/marimira-kenya-marimira-kenya
Moonwake Coffee,Finca El Jardín - Washed Icatu and Catuai - Honduras,24.00,340g / 12oz,340,2.00,Honduras,"Montecillos, La Paz",Finca El Jardín,"Icatu, Catuai",Washed,1650masl,"cherry strudel, honey almond cake",,,,,,https://moonwakecoffeeroasters.com/products/finca-el-jardin-washed-icatu-and-catuai-honduras
Moonwake Coffee,Maximiliano Garcia Gesha Washed - Garmas - Peru,33.00,227g / 8oz,295,3.17,Peru,"El Huabo, San Ignacio, Jaén",Maximiliano Garcia,Geisha,Washed,"1,710 masl","white florals, asian pear, clementine, black tea",,,,,,https://moonwakecoffeeroasters.com/products/maximiliano-garcia-gesha-washed-garmas-peru
Moonwake Coffee,La Noria Lot #2 - Double Fermentation Washed Gesha - Ecuador,39.00,125g / 4.4oz,125,8.85,Ecuador,Loja,La Noria,Geisha,Double Fermentation Washed,2100m,"jasmine, peach parfait, bergamot, yellow dragonfruit",,,,,,https://moonwakecoffeeroasters.com/products/la-noria-lot-2-double-fermentation-washed-gesha-ecuador
Moonwake Coffee,Kokose Kebele - Natural Ethiopia - Ethiopia,23.00,227g / 8oz,295,2.21,Ethiopia,"Bensa, Kokose Kebele, Sidama",Solomon Hamiso,"74158, 74112",Natural,1800-1960 masl,"Berry Bliss, Red Grape, Pomegranate",,,,,,https://moonwakecoffeeroasters.com/products/kokose-kebele-natural-ethiopia-ethiopia
Moonwake Coffee,Hartmann Reserve Gesha Natural - Finca Mi Finquita - Panama,50.00,100g / 3.5oz,127,11.16,Panama,"Los Pozos, Tierras Altas, Chiriqui",Ratibor and Tessie Hartmann,Geisha,Natural,"1,650 - 2,000 masl","blueberry, donut peach, dried pineapple",,,,,,https://moonwakecoffeeroasters.com/products/hartmann-reserve-natural-gesha
Moonwake Coffee,Granja Paraíso 92 - Thermal Shock Caturra - Colombia,29.00,227g / 8oz,295,2.79,Colombia,Cauca,Granja Paraíso 92,Caturra,Anaerobic Thermal Shock,1900m,"starfruit, pink starburst, P.O.G juice",Wilton Benitez,WBC Elite,WBC Producer,Coffees used at WBC regularly; pioneer thermal shock + double-anaerobic + UV/ozone,Chemical engineer; Pink Bourbon via JBC most accessible,https://moonwakecoffeeroasters.com/products/granja-paraiso-92-thermal-shock-caturra-colombia
Moonwake Coffee,Uraga Raro - Washed Landrace - Ethiopia,23.00,227g / 8oz,295,2.21,Ethiopia,"Uraga, Oromia, Guji",Kebele Raro Boda - Smallholder farms,Landrace,Washed,2300 masl,"sumo citrus, stonefruit, oolong tea, jasmine",,,,,,https://moonwakecoffeeroasters.com/products/uraga-raro-washed-landrace-ethiopia
Moonwake Coffee,Carlos Estrella Gesha Washed - Finca La Estrella Lot #1 - Colombia,32.00,227g / 8oz,295,3.08,Colombia,"La Unión, Nariño",Carlos Estrella - Finca La Estrella,Geisha,Anaerobic Washed,2200 masl,"peach, pluot, white grape",,,,,,https://moonwakecoffeeroasters.com/products/carlos-estrella-gesha-washed-finca-la-estrella-lot-1-colombia
Moonwake Coffee,Creativa Coffee District - Dynamic Cherry Catuai - Panama,26.00,284g / 10oz,295,2.50,Panama,Boquete,Enrique Pretel of Casa Blanca Jaramillo,Catuai,Dynamic Cherry,1700m,"dark chocolate, salted caramel, cherry",,,,,,https://moonwakecoffeeroasters.com/products/creativa-coffee-district-dynamic-cherry-catuai-panama
Moonwake Coffee,Hartmann Mi Finquita Gesha Washed - Finca Mi Finquita - Panama,44.00,100g / 3.5oz,127,9.82,Panama,"Los Pozos, Tierras Altas, Chiriqui",Finca Mi Finquita,Geisha,Washed,"1,650 - 2,000 masl","jasmine, white peach, mandarin orange",,,,,,https://moonwakecoffeeroasters.com/products/hartmann-mi-finquita-gesha-washed
Moonwake Coffee,Ermera Lacau - Timor Leste,23.00,340g / 12oz,340,1.92,Timor Leste,"Ducurai village, Ermera",Lacau group,"Timor Hybrid, Typica",Washed,1300-1500 masl,"pear tart, milk chocolate, brown sugar",,,,,,https://moonwakecoffeeroasters.com/products/ermera-lacau-timor-leste-copy
Moonwake Coffee,Cerro Azul Hybrid Washed Gesha - Colombia,40.00,125g / 4.4oz,125,9.07,Colombia,"Trujllo, Valle del Cauca",Cerro Azul; Rigoberto and Luis Eduardo Herrera,Geisha,Hybrid Washed,1752-1941m,"hawthorn, mango, orange blossom",Herrera Family,WBC Elite,WBC Producer,2023 WBrC winner (Carlos Medina; natural Sidra); multiple national champions,Multi-generational; free worldwide shipping direct,https://moonwakecoffeeroasters.com/products/cerro-azul-hybrid-washed-gesha-colombia
Moonwake Coffee,Deiro Garcia Finca Lord Voldemort - Yeast Inoculated Ombligon - Colombia,26.00,227g / 8oz,295,2.50,Colombia,"Pitalito, Huila",Deiro García Botina,Ombligon,Anaerobic Washed - Yeast and Watermelon fermented,"1,800masl","crown melon, melona bar, cantaloupe",,,,,,https://moonwakecoffeeroasters.com/products/deiro-garcia-finca-lord-voldemort-yeast-inoculated-ombligon-colombia
Moonwake Coffee,Las Margaritas - CGLE-17 Washed - Colombia,35.00,125g / 4.4oz,127,7.81,Colombia,"Caicedonia, Valle del Cauca",Las Margaritas - Rigoberto and Luis Eduardo Herrera,"CGLE17, Gesha, Caturra",Washed,1611-1661m,"honeysuckle, kumquat, matcha",Herrera Family,WBC Elite,WBC Producer,2023 WBrC winner (Carlos Medina; natural Sidra); multiple national champions,Multi-generational; free worldwide shipping direct,https://moonwakecoffeeroasters.com/products/las-margaritas-cgle-17-washed-colombia
Moonwake Coffee,Nyamyumba Decaf - Rwanda,25.00,340g / 12oz,340,2.08,Rwanda,"Rubavu, Western Province",Tuvemubukene Women’s Cooperative,Red Bourbon,Natural Swiss Water Process Decaf,1500-2000 masl,"milk chocolate, raisin, cherry",,,,,,https://moonwakecoffeeroasters.com/products/nyamyumba-decaf-rwanda
Moonwake Coffee,Finca Potosi - Honey Sidra - Colombia,35.00,125g / 4.4oz,125,7.94,Colombia,"Caicedonia, Valle del Cauca",Finca Potosí,Sidra,Honey,1560-1835m,"cranberry, mangosteen, strawberry, hibiscus",Herrera Family,WBC Elite,WBC Producer,2023 WBrC winner (Carlos Medina; natural Sidra); multiple national champions,Multi-generational; free worldwide shipping direct,https://moonwakecoffeeroasters.com/products/finca-potosi-honey-sidra-colombia
Moonwake Coffee,Granja Paraiso 92 - Red Bourbon - Colombia,28.00,227g / 8oz,295,2.69,Colombia,Cauca,Wilton Benitez of Granja Paraiso 92,Red Bourbon,double anaerobic washed,2100m,"strawberry creme saver, strawberry soda, hibiscus",Wilton Benitez,WBC Elite,WBC Producer,Coffees used at WBC regularly; pioneer thermal shock + double-anaerobic + UV/ozone,Chemical engineer; Pink Bourbon via JBC most accessible,https://moonwakecoffeeroasters.com/products/granja-paraiso92-red-bourbon-colombia
Moonwake Coffee,Granja Paraiso 92 - Lager Typica - Colombia,25.00,227g / 8oz,249,2.85,Colombia,Cauca,Wilton Benitez and Oscar Riascos of Granja Paraíso 92,Typica,Washed double anaerobic fermentation with lager yeast,1900m,"peach rings, custard, peach gose",Wilton Benitez,WBC Elite,WBC Producer,Coffees used at WBC regularly; pioneer thermal shock + double-anaerobic + UV/ozone,Chemical engineer; Pink Bourbon via JBC most accessible,https://moonwakecoffeeroasters.com/products/lager-typica-granja-paraiso-92
Moonwake Coffee,Granja Paraiso 92 Decaf - Colombia,27.00,227g / 8oz,230,3.33,Colombia,Cauca,Wilton Benitez of Granja Paraiso 92,Red Bourbon,Washed Anaerobic,2100m,"strawberry soda, mixed berry parfait",Wilton Benitez,WBC Elite,WBC Producer,Coffees used at WBC regularly; pioneer thermal shock + double-anaerobic + UV/ozone,Chemical engineer; Pink Bourbon via JBC most accessible,https://moonwakecoffeeroasters.com/products/granja-paraiso92-decaf
Coffee Bros,Kenya AA | Riara Estate | Washed,12.89,6oz,170,2.15,Kenya,,Riara Estate,,Washed,,"Sugary Plum, Chocolate, lemon sweetness",,,,,,https://coffeebros.com/products/kenya-aa-riara-estate-washed
Coffee Bros,Honduras | Katia Duke | Natural,11.85,6oz,170,1.98,Honduras,,Katia Duke,,Natural,,"cocoa, fruity, winey fruit",,,,,,https://coffeebros.com/products/honduras-katia-duke-natural
Coffee Bros,Kenya Peaberry | Kiamagumo | Washed,12.89,6oz,170,2.15,Kenya,,Kiamagumo,Peaberry,Washed,,"Sugary Plum, Chocolate, Lemon",,,,,,https://coffeebros.com/products/kenya-peaberry-light-roast
Coffee Bros,Bolivia | Floripondio | Batian Natural,29.99,6oz,170,5.00,Bolivia,,Floripondio,Batian,Natural,,"Orange, Raisin, Maple",Rodriguez Family (Pedro; Daniela; Pedro Pablo),Bolivia Elite,ACE PCA,3x ACE Private Collection Auctions (2022; 2023; 2025); record Bolivian coffee price ($350/kg at Dubai auction),12 farms under Agricafe; Sol de la Mañana mentorship program; highest-altitude lowest-latitude coffees,https://coffeebros.com/products/cup-of-excellence-bolivia-floripondio
Coffee Bros,Sumatra | Frinsa Estate | Anaerobic Natural,24.99,12oz,340,2.08,Sumatra,,Frinsa Estate,,Anaerobic Natural,,"Rich Cocoa, Red Apple, Herbal, Grapefruit",Wildan Mustofa & Fikri Mustofa,Indonesia Elite,CoE Indonesia / Competition,#17 CoE Indonesia 2023 (87.59); highest score Indonesia Brewers Cup 2018; pioneered fully-washed & experimental fermentation in Indonesia,Founded 2010 as environmental project (reforestation after landslides); 200 contract farmers in Frinsa Collective; own wet mill + dry mill + warehouse; son Fikri stepping into leadership,https://coffeebros.com/products/sumatra-single-origin-coffee
Coffee Bros,Colombia | Las Margaritas | Gesha Natural,44.99,,170,7.50,Colombia,Valle de Cauca,Las Margaritas,Geisha,Natural,,,Herrera Family,WBC Elite,WBC Producer,2023 WBrC winner (Carlos Medina; natural Sidra); multiple national champions,Multi-generational; free worldwide shipping direct,https://coffeebros.com/products/colombia-las-margaritas-gesha-natural
Coffee Bros,Coffee Sample | 2oz | Whole Bean,4.00,Signature Blend: Espresso Roast,57,1.99,,,,,,,,,,,,,https://coffeebros.com/products/coffee-sample-2oz-whole-bean
Coffee Bros,Nicaragua | Maragogype Natural | Competition Coffee,36.99,12oz,340,3.08,Nicaragua,,,Maragogype,Natural,,"Passion Fruit Bubble Gum, White Grape, Jasmine",,,,,,https://coffeebros.com/products/nicaragua-maragogype-natural-competition-coffee
Coffee Bros,Nicaragua | Brix Breaker | Single Origin Espresso,16.00,6oz,340,1.33,Nicaragua,,Gold Mountain Coffee,,,,"red fruit, syrupy fruit",,,,,,https://coffeebros.com/products/nicaragua-brix-breaker-competition-coffee
Coffee Bros,Brazil | Fazenda IP | Natural,10.29,6oz,170,1.72,Brazil,,Fazenda IP,,Natural,,"cherry candy, cocoa",Luiz Paulo Dias Pereira Filho,Legend,ACE Legend of Excellence,23x CoE winner; first Brazilian Legend of Excellence; peak score 95.85 (2005),Fourth-generation; co-founded CarmoCoffees supporting hundreds of producers,https://coffeebros.com/products/brazil-single-origin-coffee
Coffee Bros,Puno Peru,24.99,12oz,340,2.08,Peru,Puno,,,,,"Blood orange, Rosewater, Honey",,,,,,https://coffeebros.com/products/peru-single-origin-coffee
Coffee Bros,Thailand | Ma Family | Cup of Excellence,59.99,8oz,227,7.49,Thailand,,Ma Family,,,,"Concord Grape, Toasted Brown Sugar",,,,,,https://coffeebros.com/products/cup-of-excellence-thailand
Coffee Bros,Paraideli Cup of Excellence 2022,34.99,Whole Bean / 8oz,340,2.92,,,Paraideli,,,,"Hibiscus, Lime, Peach",,,,,,https://coffeebros.com/products/paraideli-honduras-cup-of-excellence-2022
Coffee Bros,Las Botijas Cup of Excellence 2022,39.99,Whole Bean,340,3.33,,,Las Botijas,,,,"Red Currant, Rose, Stone Fruit",,,,,,https://coffeebros.com/products/las-botijas-cup-of-excellence-honduras-2022
Coffee Bros,Cold Brew Coffee Blend,8.75,6oz,170,1.46,"Brazil, Ethiopia",,,,,,"Dark Chocolate, Berry, Brown Sugar, Rich Chocolate, Mixed Berry",,,,,,https://coffeebros.com/products/cold-brew-coffee-blend
Coffee Bros,Decaf Roast Coffee,9.79,6oz,170,1.63,,,,,,,"Graham Cracker, Semi-sweet Chocolate",,,,,,https://coffeebros.com/products/decaf-colombia-single-origin-coffee
Coffee Bros,Kenya AA | Kirinyaga | Washed,12.89,6oz,170,2.15,Kenya,Kirinyaga,,,Washed,,"Sugary Plum, Chocolate, Lemon",,,,,,https://coffeebros.com/products/kenya-aa-single-origin-coffee
Coffee Bros,Costa Rican | Las Lajas | Natural,13.40,6oz,340,1.12,Costa Rica,,Las Lajas,,Natural,,"cocoa, fruity, winey fruit",,,,,,https://coffeebros.com/products/costa-rica-single-origin-coffee
Coffee Bros,Medium Roast Coffee,9.79,6oz,170,1.63,,,,,,,"Brown sugar, red fruit, hazelnut, Strawberry",,,,,,https://coffeebros.com/products/medium-roast-coffee-blend
Coffee Bros,Light Roast Coffee,10.29,6oz,170,1.72,,,,,,,"Honey, citrus fruit, floral",,,,,,https://coffeebros.com/products/light-roast-coffee-blend
Standout Coffee,"Hacienda La Esmeralda Anaerobic Natural Gesha Aguila lot, Panama",799.00,100gr of fresh roasted coffee beans,180,125.84,Panama,Boquete,Hacienda La Esmeralda,Geisha,Anaerobic Natural,1900 MSL,"pineapple, strawberry, violet",Peterson Family,CoE Legend,Best of Panama,Swept all 3 major BoP 2025 categories; record 98pts Washed Geisha; 1st place 2004-07;09-10;13;15;17-19;25,Put Geisha on the map 2004; established 1967,https://standoutcoffee.com/products/gesha-aguila
Standout Coffee,"Washed Asahi Gesha by Diego Bermudez, Hachi Project, Colombia",699.00,100gr of fresh roasted coffee beans,180,110.09,Colombia,"Tunía, Cauca",Paraíso Farm,Geisha,Washed,"1,950 m.a.s.l.","orange blossom, mandarin, apricot, soft caramel sweetness",Diego Bermudez,WBC/CoE,CoE / Controversial,Highest auction price CoE Colombia 2018; BoP disqualification controversy,Controversial — understand debates around methods,https://standoutcoffee.com/products/washed-asahi-gesha
Standout Coffee,"Finca Meridiano Dry fermented Washed Typica Mejorado by Mario Hervas, Ecuador",89.00,50gr sample bag,55,45.87,Ecuador,Pichincha,"Mario Hervas, Finca Meridiano",Typica Mejorado,Dry fermented Washed,"1,400–1,700 m.a.s.l.","White florals, ripe watermelon, raspberry sweetness, honeysuckle",,,,,,https://standoutcoffee.com/products/finca-meridiano-typica
Standout Coffee,"Washed Rosado by Victor & Alejandro Ortega, Colombia",269.00,250gr coffee jar,310,24.60,Colombia,"La Muralla, San Agustín, Huila","Victor & Alejandro Ortega, La Esmeralda",Pink Bourbon,Washed,"1,730 m.a.s.l.","delicate florals, ripe stone fruit, citrus brightness, peach, red berries, orange zest, cane sugar",Peterson Family,CoE Legend,Best of Panama,Swept all 3 major BoP 2025 categories; record 98pts Washed Geisha; 1st place 2004-07;09-10;13;15;17-19;25,Put Geisha on the map 2004; established 1967,https://standoutcoffee.com/products/washed-rosado-colombia
Standout Coffee,Ninety Plus Criolic Folio™ Red Gesha Panama,1099.00,100gr fresh roasted whole coffee beans,180,173.09,Panama,Volcan Valley,Ninety Plus Gesha Estate,Geisha,Criolic Folio™,1800msl,"Deep purple floral aroma, stewed pineapple, mature strawberries, purple cherries, cocoa nib, tropical finish",Joseph Brodsky,WBC Elite,WBC Producer,5 World Brewers Cup Championships won with Ninety Plus coffees in 6 years; pioneered thermolic processing; Ethiopian heirlooms under forest canopy at scale,200ha reforested former cattle land; first to grow Ethiopian heirlooms under full canopy in Panama,https://standoutcoffee.com/products/ninety-plus-red-gesha-panama
Standout Coffee,"El Ruisenor Fermented Washed Castillo, Colombia",59.00,50gr sample bag,50,33.45,Colombia,"Tarqui, Huila","Neil Guarnizo, Arnulfo Osorio, Yeison Trujillo",Castillo,Fermented Washed,"1,900 m.a.s.l","orange blossom, yellow plum, tangerine, orange zest, floral clarity",,,,,,https://standoutcoffee.com/products/washed-castillo-colombia
Standout Coffee,Ninety Plus Thermolic Red Room Gesha Panama,1399.00,100gr,200,198.30,Panama,Volcan Valley,Ninety Plus Gesha Estate,Geisha,Thermolic,1800msl,"Deep red floral aroma, tropical fruit, stewed mango, mature pine-apple, red cherry, dark chocolate, wine-like, date, clove",Joseph Brodsky,WBC Elite,WBC Producer,5 World Brewers Cup Championships won with Ninety Plus coffees in 6 years; pioneered thermolic processing; Ethiopian heirlooms under forest canopy at scale,200ha reforested former cattle land; first to grow Ethiopian heirlooms under full canopy in Panama,https://standoutcoffee.com/products/ninety-plus-thermolic-gesha
Standout Coffee,Standout Signature Espresso,1899.00,1kg fresh roasted espresso beans,0,,,,,Geisha,Washed,,"white florals, citrus brightness, yellow stone fruit",,,,,,https://standoutcoffee.com/products/standout-espresso
Standout Coffee,"Finca Auromar Firestone Washed Gesha, Panama",399.00,100gr whole coffee beans,180,62.84,Panama,"Piedra Candela, Volcan, Chiriqui",Auromar Finca La Aurora,Geisha,Washed,"1,770 masl","cherry blossom, mandarine candy, white grapes, yuzu, honey",,,,,,https://standoutcoffee.com/products/firestone-gesha
Standout Coffee,Hacienda La Esmeralda Washed Gesha Bosque Lot Panama,999.00,100gr,100,283.21,Panama,Boquete,Hacienda La Esmeralda (Bosque lot),Geisha,Washed,1700 MSL,"white blossom, orange blossom, jasmine, red apple",Peterson Family,CoE Legend,Best of Panama,Swept all 3 major BoP 2025 categories; record 98pts Washed Geisha; 1st place 2004-07;09-10;13;15;17-19;25,Put Geisha on the map 2004; established 1967,https://standoutcoffee.com/products/esmeralda-washed-gesha
Standout Coffee,"Aerobic Washed Papayo – Yuri Montanchez, Los Guaduales, Colombia",69.00,50g sample pack,50,39.12,Colombia,"Alto del Obispo, San Agustin, Huila","Yuri Montanchez, Los Guaduales",Papayo,Aerobic Washed,1700–1720 masl,"Orange blossom, yellow plum, tangerine sweetness, orange zest, floral clarity",,,,,,https://standoutcoffee.com/products/aerobic-washed-papayo
Standout Coffee,"Gentle Washed Sidra by Augusto Ortega, Huila, Colombia",79.00,50gr sample pack,250,8.96,Colombia,Huila,"Augusto Ortega, Las Asturias",Sidra,Gentle Washed,1700masl,"white florals, raspberry, mango, honey",,,,,,https://standoutcoffee.com/products/washed-sidra-colombia
Standout Coffee,"Los Cipreses Honey Milenio by the Salazar Family, Costa Rica",69.00,50gr sample pack,50,39.12,Costa Rica,"Naranjo, West Valley",Los Cipreses,Milenio,Modern Honey,"1,650 MASL","sweet green apples, mature cherries, nougat, red berry, sparkling finish",,,,,,https://standoutcoffee.com/products/honey-costa-rica
Standout Coffee,"Hacienda La Esmeralda Natural Gesha Buenos Aires Lot, Panama",1899.00,100gr coffee beans - box,100,538.36,Panama,Boquete,Hacienda La Esmeralda,Geisha,Natural,1700 MSL,"cherry blossom, jasmine, ripe strawberry, mango, juicy red apple, Jolly Rancher, hibiscus, concord grape",Peterson Family,CoE Legend,Best of Panama,Swept all 3 major BoP 2025 categories; record 98pts Washed Geisha; 1st place 2004-07;09-10;13;15;17-19;25,Put Geisha on the map 2004; established 1967,https://standoutcoffee.com/products/natural-gesha-buenos-aires-panama
Standout Coffee,Hacienda La Esmeralda Natural Gesha Coffee Trapiche Panama,1399.00,100gr coffee box,280,141.65,Panama,"Palmira, Boquete, Chiriquí","Rachel Peterson, Hacienda La Esmeralda",Geisha,Natural,1800 masl,"orange blossom, cherry, pineapple, lemon candy, honey, peach, pink guava, jasmine",Peterson Family,CoE Legend,Best of Panama,Swept all 3 major BoP 2025 categories; record 98pts Washed Geisha; 1st place 2004-07;09-10;13;15;17-19;25,Put Geisha on the map 2004; established 1967,https://standoutcoffee.com/products/hacienda-la-esmeralda-gesha
